tip_label	accession	name	molecule	resolved_via	ncbi_taxid	vmr_match	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	ictv_id
NC_026592_-_replicase_Citrus_yellow_vein_clearing_virus_isolate_CQ_complete_genome	NC_026592	- replicase Citrus yellow vein clearing virus isolate CQ complete genome	AA	none		False																
NC_003093_-_replicase_Indian_citrus_ringspot_virus_complete_genome	NC_003093	- replicase Indian citrus ringspot virus complete genome	AA	none		False																
NC_034375_-_replicase_Cassava_virus_X_isolate_Ven164_RNA-dependent_RNA_polymerase_(RdRp)_triple_gene_block_protein_1_(TGB1)_triple_gene_block_protein_2_(TGB2)_and_coat_protein_(CP)_genes_complete_cds	NC_034375	- replicase Cassava virus X isolate Ven164 RNA-dependent RNA polymerase (RdRp) triple gene block protein 1 (TGB1) triple gene block protein 2 (TGB2) and coat protein (CP) genes complete cds	AA	none		False																
NC_035205_-_replicase_Vanilla_virus_X_isolate_CRV2148POT_complete_genome	NC_035205	- replicase Vanilla virus X isolate CRV2148POT complete genome	AA	none		False																
NC_025252_-_replicase_Yam_virus_X_isolate_T551_complete_genome	NC_025252	- replicase Yam virus X isolate T551 complete genome	AA	none		False																
NC_010295_-_replicase_Phaius_virus_X_complete_genome	NC_010295	- replicase Phaius virus X complete genome	AA	none		False																
NC_007192_-_replicase_Lily_virus_X_complete_genome	NC_007192	- replicase Lily virus X complete genome	AA	none		False																
NC_006948_-_replicase_Mint_virus_X_complete_genome	NC_006948	- replicase Mint virus X complete genome	AA	none		False																
NC_007679_-_replicase_Nerine_virus_X_complete_genome	NC_007679	- replicase Nerine virus X complete genome	AA	none		False																
NC_003794_-_replicase_Strawberry_mild_yellow_edge_virus_complete_genome	NC_003794	- replicase Strawberry mild yellow edge virus complete genome	AA	none		False																
NC_035190_-_replicase_Euonymus_yellow_vein_virus_isolate_LNsyA_RdRp_protein_TGB_1_protein_TGB_2_protein_TGB_3_protein_and_coat_protein_genes_complete_cds	NC_035190	- replicase Euonymus yellow vein virus isolate LNsyA RdRp protein TGB 1 protein TGB 2 protein TGB 3 protein and coat protein genes complete cds	AA	none		False																
NC_003820_-_replicase_White_clover_mosaic_virus_complete_genome	NC_003820	- replicase White clover mosaic virus complete genome	AA	none		False																
NC_003632_-_replicase_Potato_aucuba_mosaic_virus_complete_genome	NC_003632	- replicase Potato aucuba mosaic virus complete genome	AA	none		False																
NC_001812_-_replicase_Cymbidium_mosaic_virus_complete_genome	NC_001812	- replicase Cymbidium mosaic virus complete genome	AA	none		False																
NC_004067_-_replicase_Pepino_mosaic_virus_complete_genome	NC_004067	- replicase Pepino mosaic virus complete genome	AA	none		False																
NC_007408_-_replicase_Alstroemeria_virus_x_complete_genome	NC_007408	- replicase Alstroemeria virus x complete genome	AA	none		False																
NC_010832_-_replicase_Lettuce_virus_X_complete_genome	NC_010832	- replicase Lettuce virus X complete genome	AA	none		False																
NC_028649_-_replicase_Actinidia_virus_X_strain_RV-3124_RNA-dependent_RNA_polymerase_triple_gene_block_protein_1_triple_gene_block_protein_2_triple_gene_block_protein_3_coat_protein_and_putative_10_kDs	NC_028649	- replicase Actinidia virus X strain RV-3124 RNA-dependent RNA polymerase triple gene block protein 1 triple gene block protein 2 triple gene block protein 3 coat protein and putative 10 kDs	AA	none		False																
NC_001441_-_replicase_Narcissus_mosaic_virus_complete_genome	NC_001441	- replicase Narcissus mosaic virus complete genome	AA	none		False																
NC_008251_-_replicase_Malva_mosaic_virus_complete_genome	NC_008251	- replicase Malva mosaic virus complete genome	AA	none		False																
NC_003400_-_replicase_Scallion_virus_X_complete_genome	NC_003400	- replicase Scallion virus X complete genome	AA	none		False																
NC_010416_-_replicase_Asparagus_virus_3_complete_genome	NC_010416	- replicase Asparagus virus 3 complete genome	AA	none		False																
NC_011620_-_replicase_Potato_virus_X_complete_genome	NC_011620	- replicase Potato virus X complete genome	AA	none		False																
NC_024458_-_replicase_Pitaya_virus_X_isolate_P37_complete_genome	NC_024458	- replicase Pitaya virus X isolate P37 complete genome	AA	none		False																
NC_011659_-_replicase_Schlumbergera_virus_X_complete_genome	NC_011659	- replicase Schlumbergera virus X complete genome	AA	none		False																
NC_006059_-_replicase_Zygocactus_virus_X_complete_genome	NC_006059	- replicase Zygocactus virus X complete genome	AA	none		False																
NC_002815_-_replicase_Cactus_virus_X_complete_genome	NC_002815	- replicase Cactus virus X complete genome	AA	none		False																
NC_006060_-_replicase_Opuntia_virus_X_complete_genome	NC_006060	- replicase Opuntia virus X complete genome	AA	none		False																
NC_040842_-_replicase_Potexvirus_sp._complete_genome	NC_040842	- replicase Potexvirus sp. complete genome	AA	none		False																
NC_001642_-_replicase_Bamboo_mosaic_virus_complete_genome	NC_001642	- replicase Bamboo mosaic virus complete genome	AA	none		False																
NC_040644_-_replicase_Turtle_grass_virus_X_isolate_TB_2016_complete_genome	NC_040644	- replicase Turtle grass virus X isolate TB 2016 complete genome	AA	none		False																
NC_001483_-_replicase_Foxtail_mosaic_virus_complete_genome	NC_001483	- replicase Foxtail mosaic virus complete genome	AA	none		False																
NC_016003_-_replicase_Tamus_red_mosaic_virus_isolate_IT_complete_genome	NC_016003	- replicase Tamus red mosaic virus isolate IT complete genome	AA	none		False																
NC_012211_-_replicase_Allium_virus_X_complete_genome	NC_012211	- replicase Allium virus X complete genome	AA	none		False																
NC_001753_-_replicase_Clover_yellow_mosaic_virus_complete_genome	NC_001753	- replicase Clover yellow mosaic virus complete genome	AA	none		False																
NC_036587_-_replicase_Babaco_mosaic_virus_isolate_Tandapi_complete_genome	NC_036587	- replicase Babaco mosaic virus isolate Tandapi complete genome	AA	none		False																
NC_030746_-_replicase_Senna_mosaic_virus_isolate_Brazilian_complete_genome	NC_030746	- replicase Senna mosaic virus isolate Brazilian complete genome	AA	none		False																
NC_001748_-_replicase_Papaya_mosaic_virus_complete_genome	NC_001748	- replicase Papaya mosaic virus complete genome	AA	none		False																
NC_007731_-_replicase_Alternanthera_mosaic_virus_complete_genome	NC_007731	- replicase Alternanthera mosaic virus complete genome	AA	none		False																
NC_011544_-_replicase_Hosta_virus_X_complete_genome	NC_011544	- replicase Hosta virus X complete genome	AA	none		False																
NC_006943_-_replicase_Hydrangea_ringspot_virus_complete_genome	NC_006943	- replicase Hydrangea ringspot virus complete genome	AA	none		False																
NC_001658_-_replicase_Cassava_common_mosaic_virus_complete_genome	NC_001658	- replicase Cassava common mosaic virus complete genome	AA	none		False																
NC_004322_-_replicase_Tulip_virus_X_complete_genome	NC_004322	- replicase Tulip virus X complete genome	AA	none		False																
NC_003849_-_replicase_Plantago_asiatica_mosaic_virus_complete_genome	NC_003849	- replicase Plantago asiatica mosaic virus complete genome	AA	none		False																
NC_005132_-_replicase_Botrytis_virus_X_complete_genome	NC_005132	- replicase Botrytis virus X complete genome	AA	none		False																
NC_034622_-_replicase_Alfalfa_virus_S_isolate_98.3A_complete_genome	NC_034622	- replicase Alfalfa virus S isolate 98.3A complete genome	AA	none		False																
NC_032104_-_replicase_Arachis_pintoi_virus_isolate_Var_A_RdRp_TGBp1_TGBp2_40_kDa_protein_and_CP_genes_complete_cds	NC_032104	- replicase Arachis pintoi virus isolate Var A RdRp TGBp1 TGBp2 40 kDa protein and CP genes complete cds	AA	none		False																
NC_015706_-_replicase_Blackberry_virus_E_complete_genome	NC_015706	- replicase Blackberry virus E complete genome	AA	none		False																
NC_035204_-_replicase_Vanilla_latent_virus_isolate_CRV2148ALL_complete_genome	NC_035204	- replicase Vanilla latent virus isolate CRV2148ALL complete genome	AA	none		False																
NC_003375_-_replicase_Garlic_virus_A_complete_genome	NC_003375	- replicase Garlic virus A complete genome	AA	none		False																
NC_003795_-_replicase_Shallot_virus_X_complete_genome	NC_003795	- replicase Shallot virus X complete genome	AA	none		False																
NC_004012_-_replicase_Garlic_virus_E_complete_genome	NC_004012	- replicase Garlic virus E complete genome	AA	none		False																
NC_022961_-_replicase_Garlic_virus_D_isolate_GarVD-SW10_complete_genome	NC_022961	- replicase Garlic virus D isolate GarVD-SW10 complete genome	AA	none		False																
NC_003376_-_replicase_Garlic_virus_C_complete_genome	NC_003376	- replicase Garlic virus C complete genome	AA	none		False																
NC_001800_-_replicase_Garlic_virus_X_complete_genome	NC_001800	- replicase Garlic virus X complete genome	AA	none		False																
NC_025789_-_replicase_Garlic_virus_B_isolate_Mesi_13_complete_genome	NC_025789	- replicase Garlic virus B isolate Mesi 13 complete genome	AA	none		False																
NC_010434_-_replicase_Lolium_latent_virus_complete_genome	NC_010434	- replicase Lolium latent virus complete genome	AA	none		False																
NC_007415_-_replicase_Sclerotinia_sclerotiorum_debilitation-associated_RNA_virus_complete_genome	NC_007415	- replicase Sclerotinia sclerotiorum debilitation-associated RNA virus complete genome	AA	none		False																
NC_022894_-_replicase_Donkey_orchid_symptomless_virus_isolate_Mariginiup11_complete_genome	NC_022894	- replicase Donkey orchid symptomless virus isolate Mariginiup11 complete genome	AA	none		False																
