tip_label	accession	name	molecule	resolved_via	ncbi_taxid	vmr_match	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	ictv_id
Actinovirus_halieutaeae___MG599945_MG599944	MG599945	Actinovirus halieutaeae MG599944	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Hantaviridae	Actantavirinae	Actinovirus		Actinovirus halieutaeae	ICTV201856428
Actinovirus_triacanthodis___MG599951_MG599950	MG599951	Actinovirus triacanthodis MG599950	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Hantaviridae	Actantavirinae	Actinovirus		Actinovirus triacanthodis	ICTV201856429
Actinovirus_bernense___NC_055639_NC_055638	NC_055639	Actinovirus bernense NC 055638	AA	none		False																
Agnathovirus_eptatreti___MG599954_MG599953	MG599954	Agnathovirus eptatreti MG599953	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Hantaviridae	Agantavirinae	Agnathovirus		Agnathovirus eptatreti	ICTV201856433
Reptillovirus_hemidactyli___MG599942_MG599941	MG599942	Reptillovirus hemidactyli MG599941	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Hantaviridae	Repantavirinae	Reptillovirus		Reptillovirus hemidactyli	ICTV201856438
Thottimvirus_thottapalayamense___KJ420560_KJ420542	KJ420560	Thottimvirus thottapalayamense KJ420542	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Hantaviridae	Mammantavirinae	Thottimvirus		Thottimvirus thottapalayamense	ICTV19910608
Thottimvirus_imjinense___EF641804_EF641798	EF641804	Thottimvirus imjinense EF641798	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Polyploviricotina	Bunyaviricetes		Elliovirales		Hantaviridae	Mammantavirinae	Thottimvirus		Thottimvirus imjinense	ICTV20164783
Loanvirus_brunaense___KX845678-79		Loanvirus brunaense KX845678-79	AA	none		False																
Loanvirus_longquanense___NC_043126-27		Loanvirus longquanense NC 043126-27	AA	none		False																
Mobatvirus_lenaense___NC_078483_4	NC_078483	Mobatvirus lenaense 4	AA	none		False																
Mobatvirus_quezonense___NC_034400_NC_034393	NC_034400	Mobatvirus quezonense NC 034393	AA	none		False																
