tip_label	accession	name	molecule	resolved_via	ncbi_taxid	vmr_match	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	ictv_id
PIRYV_KU178986_688_bp	KU178986	PIRYV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus piry	ICTV19760558
MSPV_KC412247_688_bp	KC412247	MSPV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus malpais	ICTV20165176
ISFV_AJ810084_688_bp	AJ810084	ISFV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus isfahan	ICTV19790849
CHNV_GU212856_688_bp	GU212856	CHNV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus chandipura	ICTV19760555
PERV_HM566195_688_bp	HM566195	PERV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus perinet	ICTV20165178
MEJV_MW798173_688_bp	MW798173	MEJV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus mejal	ICTV202214276
JURV_KM204996_688_bp	KM204996	JURV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus jurona	ICTV20165175
YBV_JF911700_688_bp	JF911700	YBV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus bogdanovac	ICTV20165180
RADV_KM205024_688_bp	KM205024	RADV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus radi	ICTV20165179
CARV_KM205015_688_bp	KM205015	CARV 688 bp	AA	none		True	Riboviria		Orthornavirae		Negarnaviricota	Haploviricotina	Monjiviricetes		Mononegavirales		Rhabdoviridae	Alpharhabdovirinae	Vesiculovirus		Vesiculovirus carajas	ICTV19990473
